0.000000000000000000e+00,1.047197551196597853e+00
2.083333333333333218e-02,1.035997867219223600e+00
4.166666666666666435e-02,1.027977112513853930e+00
6.250000000000000000e-02,1.037279888099604364e+00
8.333333333333332871e-02,1.043432148107918511e+00
1.041666666666666574e-01,1.033454422077338064e+00
1.250000000000000000e-01,1.026891139471379777e+00
1.458333333333333148e-01,1.036410784856627076e+00
1.666666666666666574e-01,1.042792175673083133e+00
1.875000000000000000e-01,1.033560408741789116e+00
2.083333333333333148e-01,1.027595465258766882e+00
2.291666666666666574e-01,1.037324498641475135e+00
2.500000000000000000e-01,1.044224995056822758e+00
2.708333333333333148e-01,1.035629248074489306e+00
2.916666666666666297e-01,1.030062267315174918e+00
3.125000000000000000e-01,1.040542779243996074e+00
3.333333333333333148e-01,1.048330518555886659e+00
3.541666666666666297e-01,1.040357295956486405e+00
3.750000000000000000e-01,1.035387079012561884e+00
3.958333333333333148e-01,1.046392519196930326e+00
4.166666666666666297e-01,1.054909904114585073e+00
4.375000000000000000e-01,1.047857774260386066e+00
4.583333333333333148e-01,1.043904564018141023e+00
4.791666666666666297e-01,1.054139099960610393e+00
5.000000000000000000e-01,1.060566100161152603e+00
5.208333333333332593e-01,1.051356838297061724e+00
5.416666666666666297e-01,1.045294161407905653e+00
5.625000000000000000e-01,1.055245985555226307e+00
5.833333333333332593e-01,1.062579127603408002e+00
6.041666666666666297e-01,1.054282369493609650e+00
6.250000000000000000e-01,1.049164922281725421e+00
6.458333333333332593e-01,1.058674346049990556e+00
6.666666666666666297e-01,1.064616717595726403e+00
6.875000000000000000e-01,1.054931111388761389e+00
7.083333333333332593e-01,1.048450146860804955e+00
7.291666666666666297e-01,1.057982148202096573e+00
7.500000000000000000e-01,1.064730018192949990e+00
7.708333333333332593e-01,1.055802110958456552e+00
7.916666666666666297e-01,1.050083843868963696e+00
8.125000000000000000e-01,1.059723095097388157e+00
8.333333333333332593e-01,1.066288828857838045e+00
8.541666666666666297e-01,1.057274029975765250e+00
8.750000000000000000e-01,1.051490197053045472e+00
8.958333333333332593e-01,1.060597170021466251e+00
9.166666666666666297e-01,1.066305698359990339e+00
9.375000000000000000e-01,1.056436427640255804e+00
9.583333333333332593e-01,1.049809856020678334e+00
9.791666666666666297e-01,1.059146124512519993e+00
1.000000000000000000e+00,1.065792935268491171e+00
1.020833333333333259e+00,1.056861672691841392e+00
1.041666666666666519e+00,1.051173405285612539e+00
1.062500000000000000e+00,1.060227020626970384e+00
1.083333333333333259e+00,1.065779828839555243e+00
1.104166666666666519e+00,1.055753072219911548e+00
1.125000000000000000e+00,1.048937436780135624e+00
1.145833333333333259e+00,1.058132979400011608e+00
1.166666666666666519e+00,1.064552180533732573e+00
1.187500000000000000e+00,1.055288167168652258e+00
1.208333333333333259e+00,1.049287685441902207e+00
1.229166666666666519e+00,1.059249058348053163e+00
1.250000000000000000e+00,1.066455342968034348e+00
1.270833333333333259e+00,1.058024713755769231e+00
1.291666666666666519e+00,1.052869439913600935e+00
1.312500000000000000e+00,1.060876269208196998e+00
1.333333333333333259e+00,1.064118339154621173e+00
1.354166666666666519e+00,1.051699706247664290e+00
1.375000000000000000e+00,1.042531467588010186e+00
1.395833333333333259e+00,1.049318842666610019e+00
1.416666666666666519e+00,1.053307887590654524e+00
1.437500000000000000e+00,1.042137117496982235e+00
1.458333333333333259e+00,1.034687433977281579e+00
1.479166666666666519e+00,1.043127660854583860e+00
1.500000000000000000e+00,1.048465360579457606e+00
1.520833333333333259e+00,1.038271879638502870e+00
1.541666666666666519e+00,1.031870687705970457e+00
1.562500000000000000e+00,1.041312865248953168e+00
1.583333333333333259e+00,1.047342722835663098e+00
1.604166666666666519e+00,1.037860647844719431e+00
1.625000000000000000e+00,1.032094403671954597e+00
1.645833333333333259e+00,1.042173667478853316e+00
1.666666666666666519e+00,1.049113960894074715e+00
1.687500000000000000e+00,1.040535032024545892e+00
1.708333333333333259e+00,1.035624047505155909e+00
1.729166666666666519e+00,1.046611052798719577e+00
1.750000000000000000e+00,1.054522067325405432e+00
1.770833333333333259e+00,1.046899240916351559e+00
1.791666666666666519e+00,1.042873825401126719e+00
1.812500000000000000e+00,1.053763746520264055e+00
1.833333333333333259e+00,1.060984266778486562e+00
1.854166666666666519e+00,1.052655007272933485e+00
1.875000000000000000e+00,1.047845429502253900e+00
1.895833333333333259e+00,1.057573085953272152e+00
1.916666666666666519e+00,1.063450998533156167e+00
1.937500000000000000e+00,1.053763171561059364e+00
1.958333333333333259e+00,1.047506778546065886e+00
1.979166666666666519e+00,1.057207831997612368e+00
2.000000000000000000e+00,1.064086282255282789e+00
2.020833333333333037e+00,1.055380533598268222e+00
2.041666666666666519e+00,1.050005191469675081e+00
2.062500000000000000e+00,1.059419403474370469e+00
2.083333333333333037e+00,1.065211776632025265e+00
2.104166666666666519e+00,1.055355409378040843e+00
2.125000000000000000e+00,1.048704915271177596e+00
2.145833333333333037e+00,1.057998964102959683e+00
2.166666666666666519e+00,1.064676536147891373e+00
2.187500000000000000e+00,1.055765802999555580e+00
2.208333333333333037e+00,1.049906942181659364e+00
2.229166666666666519e+00,1.059576866888007673e+00
2.250000000000000000e+00,1.066203630322939189e+00
2.270833333333333037e+00,1.057235047273157535e+00
2.291666666666666519e+00,1.051565580300825475e+00
2.312500000000000000e+00,1.060464576235946144e+00
2.333333333333333037e+00,1.065524369469381893e+00
2.354166666666666519e+00,1.054958823795281608e+00
2.375000000000000000e+00,1.047919921477471039e+00
2.395833333333333037e+00,1.056844160473847438e+00
2.416666666666666519e+00,1.062692276763384625e+00
2.437500000000000000e+00,1.052976070789890972e+00
2.458333333333333037e+00,1.046918443289220679e+00
2.479166666666666519e+00,1.056757950994191786e+00
2.500000000000000000e+00,1.063437530605638504e+00
2.520833333333333037e+00,1.054611305001412758e+00
2.541666666666666519e+00,1.049580028505471940e+00
2.562500000000000000e+00,1.058597549589946674e+00
2.583333333333333037e+00,1.063087867252126228e+00
2.604166666666666519e+00,1.052086501841751787e+00
2.625000000000000000e+00,1.044941371226047799e+00
2.645833333333333037e+00,1.053641013964325523e+00
2.666666666666666519e+00,1.059075575931542446e+00
2.687500000000000000e+00,1.049030855224548864e+00
2.708333333333333037e+00,1.042790363050823954e+00
2.729166666666666519e+00,1.052405230202583919e+00
2.750000000000000000e+00,1.058796339974382272e+00
2.770833333333333037e+00,1.049689656902613066e+00
2.791666666666666519e+00,1.044247346997822623e+00
2.812500000000000000e+00,1.054662258996371893e+00
2.833333333333333037e+00,1.061966824062907877e+00
2.854166666666666519e+00,1.053737207098352835e+00
2.875000000000000000e+00,1.049125950748860170e+00
2.895833333333333037e+00,1.058282074671778705e+00
2.916666666666666519e+00,1.063006973445899339e+00
2.937500000000000000e+00,1.052174327429755030e+00
2.958333333333333037e+00,1.044837536692133861e+00
2.979166666666666519e+00,1.053463443738530181e+00
3.000000000000000000e+00,1.059233354663263738e+00
3.020833333333333037e+00,1.049419896548957842e+00
3.041666666666666519e+00,1.042964034195673184e+00
3.062500000000000000e+00,1.052500092070214777e+00
3.083333333333333037e+00,1.059128765325504595e+00
3.104166666666666519e+00,1.050064428182145626e+00
3.125000000000000000e+00,1.044169872174246727e+00
3.145833333333333037e+00,1.054223420383169518e+00
3.166666666666666519e+00,1.061645700460488007e+00
3.187500000000000000e+00,1.053484651717410125e+00
3.208333333333333037e+00,1.048448678569770864e+00
3.229166666666666519e+00,1.058048134186989397e+00
3.250000000000000000e+00,1.064009505154485336e+00
3.270833333333333037e+00,1.054410629182004122e+00
3.291666666666666519e+00,1.048348912366416696e+00
3.312500000000000000e+00,1.058225000165325724e+00
3.333333333333333037e+00,1.064906362307015630e+00
3.354166666666666519e+00,1.056045741989623865e+00
3.375000000000000000e+00,1.050709160252905949e+00
3.395833333333333037e+00,1.059628115745740118e+00
3.416666666666666519e+00,1.064367031731482172e+00
3.437500000000000000e+00,1.053560623078952041e+00
3.458333333333333037e+00,1.046443327665076639e+00
3.479166666666666519e+00,1.055251738064172384e+00
3.500000000000000000e+00,1.060966987768076963e+00
3.520833333333333037e+00,1.051135142669026079e+00
3.541666666666666519e+00,1.044915845908102936e+00
3.562500000000000000e+00,1.054615334726858977e+00
3.583333333333333037e+00,1.061182686721507062e+00
3.604166666666666519e+00,1.052252294959594270e+00
3.625000000000000000e+00,1.046756638097786851e+00
3.645833333333333037e+00,1.056918508941349977e+00
3.666666666666666519e+00,1.063847964019663639e+00
3.687500000000000000e+00,1.055400909488962258e+00
3.708333333333333037e+00,1.049966859323091084e+00
3.729166666666666519e+00,1.058621234552540091e+00
3.750000000000000000e+00,1.063395615878746980e+00
3.770833333333333037e+00,1.052998636225489948e+00
3.791666666666666519e+00,1.045558970846880209e+00
3.812500000000000000e+00,1.053513585612027459e+00
3.833333333333333037e+00,1.058294322103831897e+00
3.854166666666666519e+00,1.047664105983586946e+00
3.875000000000000000e+00,1.040047478937851766e+00
3.895833333333333037e+00,1.047953724616398796e+00
3.916666666666666519e+00,1.052662639857387950e+00
3.937500000000000000e+00,1.041807144213929170e+00
3.958333333333333037e+00,1.033901062760584688e+00
3.979166666666666519e+00,1.041480451136488794e+00
4.000000000000000000e+00,1.045966343923507624e+00
4.020833333333333037e+00,1.037281436838564330e+00
4.041666666666666075e+00,1.033253264525682669e+00
4.062500000000000000e+00,1.044975894921452930e+00
4.083333333333333037e+00,1.053693429925164793e+00
4.104166666666666075e+00,1.046946850032929532e+00
4.125000000000000000e+00,1.043480008123878866e+00
4.145833333333333037e+00,1.053712241488247825e+00
4.166666666666666075e+00,1.059474327220787604e+00
4.187500000000000000e+00,1.049747620943765947e+00
4.208333333333333037e+00,1.043380632201532432e+00
4.229166666666666075e+00,1.053008241028962289e+00
4.250000000000000000e+00,1.059645268460181811e+00
4.270833333333333037e+00,1.050925865888919564e+00
4.291666666666666075e+00,1.045472209302050759e+00
4.312500000000000000e+00,1.055788951961720734e+00
4.333333333333333037e+00,1.063184081423143246e+00
4.354166666666666075e+00,1.055230898544350149e+00
4.375000000000000000e+00,1.050557735136303794e+00
4.395833333333333037e+00,1.058983798806858223e+00
4.416666666666666075e+00,1.062628551579263281e+00
4.437500000000000000e+00,1.050989897898155556e+00
4.458333333333333037e+00,1.042609054890689002e+00
4.479166666666666075e+00,1.049925871882503303e+00
4.500000000000000000e+00,1.054284036138918523e+00
4.520833333333333037e+00,1.043294332449315354e+00
4.541666666666666075e+00,1.035635631868481843e+00
4.562500000000000000e+00,1.044001502276561411e+00
4.583333333333333037e+00,1.049383976910174932e+00
4.604166666666666075e+00,1.039254162610503629e+00
4.625000000000000000e+00,1.032533079344335247e+00
4.645833333333333037e+00,1.041765599411564436e+00
4.666666666666666075e+00,1.047926882984396624e+00
4.687500000000000000e+00,1.038514281016043039e+00
4.708333333333333037e+00,1.032460408223440762e+00
4.729166666666666075e+00,1.042469601671059509e+00
4.750000000000000000e+00,1.049470975946143358e+00
4.770833333333333037e+00,1.041054703702895656e+00
4.791666666666666075e+00,1.035992580281007935e+00
4.812500000000000000e+00,1.046666646348598961e+00
4.833333333333333037e+00,1.054319808137665015e+00
4.854166666666666075e+00,1.046708164471626956e+00
4.875000000000000000e+00,1.042415995173624710e+00
4.895833333333333037e+00,1.053415165729842062e+00
4.916666666666666075e+00,1.061158906238999888e+00
4.937500000000000000e+00,1.053651576956131874e+00
4.958333333333333037e+00,1.049424570060447870e+00
4.979166666666666075e+00,1.057805401215134333e+00
5.000000000000000000e+00,1.061204395804080214e+00
5.020833333333333037e+00,1.049391910825104413e+00
5.041666666666666075e+00,1.040862511596275519e+00
5.062500000000000000e+00,1.048106491541757945e+00
5.083333333333333037e+00,1.052398810691353104e+00
5.104166666666666075e+00,1.041667389625135609e+00
5.125000000000000000e+00,1.034375612284514689e+00
5.145833333333333037e+00,1.042750268681932990e+00
5.166666666666666075e+00,1.048197499499391228e+00
5.187500000000000000e+00,1.038171027373428812e+00
5.208333333333333037e+00,1.031399459500461857e+00
5.229166666666666075e+00,1.040210972234727471e+00
5.250000000000000000e+00,1.045961829624055373e+00
5.270833333333333037e+00,1.035903486796297734e+00
5.291666666666666075e+00,1.029097876122180732e+00
5.312500000000000000e+00,1.038094101193117513e+00
5.333333333333333037e+00,1.043987141745317038e+00
5.354166666666666075e+00,1.034592439542941333e+00
5.375000000000000000e+00,1.028882835532598961e+00
5.395833333333333037e+00,1.038996107110149225e+00
5.416666666666666075e+00,1.046040180162941313e+00
5.437500000000000000e+00,1.037211215533563768e+00
5.458333333333333037e+00,1.031669270067868238e+00
5.479166666666666075e+00,1.041849922125136496e+00
5.500000000000000000e+00,1.048933430860836458e+00
5.520833333333333037e+00,1.040346638171926852e+00
5.541666666666666075e+00,1.034884743868552448e+00
5.562500000000000000e+00,1.044880723320195770e+00
5.583333333333333037e+00,1.051843341413067678e+00
5.604166666666666075e+00,1.043140639648396206e+00
5.625000000000000000e+00,1.037665054436271328e+00
5.645833333333333037e+00,1.047802496926387494e+00
5.666666666666666075e+00,1.054873753811426562e+00
5.687500000000000000e+00,1.046262791360172750e+00
5.708333333333333037e+00,1.040884133264560862e+00
5.729166666666666075e+00,1.051034519492589414e+00
5.750000000000000000e+00,1.058122712626755169e+00
5.770833333333333037e+00,1.049741379528933427e+00
5.791666666666666075e+00,1.044518986749729095e+00
5.812500000000000000e+00,1.054706631765885527e+00
5.833333333333333037e+00,1.061880603651173205e+00
5.854166666666666075e+00,1.053426920525053045e+00
5.875000000000000000e+00,1.048194283385356140e+00
5.895833333333333037e+00,1.057619465652877233e+00
5.916666666666666075e+00,1.063351542403962124e+00
5.937500000000000000e+00,1.053370148712440280e+00
5.958333333333333037e+00,1.046633730374470606e+00
5.979166666666666075e+00,1.055650776147144532e+00
6.000000000000000000e+00,1.061693402488429472e+00
6.020833333333333037e+00,1.052083551475132994e+00
6.041666666666666075e+00,1.045617161736143386e+00
6.062500000000000000e+00,1.054689685249254660e+00
6.083333333333333037e+00,1.060597802369165565e+00
6.104166666666666075e+00,1.050672401413844437e+00
6.125000000000000000e+00,1.044028642595326239e+00
6.145833333333333037e+00,1.053079640042734244e+00
6.166666666666666075e+00,1.059048469215397859e+00
6.187500000000000000e+00,1.049282326173244906e+00
6.208333333333333037e+00,1.042647556906596051e+00
6.229166666666666075e+00,1.051625703677739665e+00
6.250000000000000000e+00,1.057477307642537445e+00
6.270833333333333037e+00,1.047554815184677190e+00
6.291666666666666075e+00,1.041006078475604113e+00
6.312500000000000000e+00,1.050294664654586985e+00
6.333333333333333037e+00,1.056511525870634127e+00
6.354166666666666075e+00,1.046811002552648029e+00
6.375000000000000000e+00,1.040399356603750158e+00
6.395833333333333037e+00,1.049777097911898771e+00
6.416666666666666075e+00,1.056048898254380752e+00
6.437500000000000000e+00,1.046623451593159171e+00
6.458333333333333037e+00,1.040457739902520551e+00
6.479166666666666075e+00,1.049932822064111537e+00
